actual	predicted	count	x	y
TASK05_CON14	TASK07_CON33	0	24	31
TASK05_CON14	TASK07_CON34	0	24	32
TASK05_CON14	TASK07_CON35	0	24	33
TASK05_CON14	TASK07_CON36	0	24	34
TASK05_CON14	TASK07_CON37	0	24	35
TASK05_CON14	TASK07_CON38	0	24	36
TASK05_CON14	TASK07_CON39	0	24	37
TASK05_CON14	TASK07_CON40	0	24	38
TASK05_CON14	TASK07_CON41	0	24	39
TASK05_CON14	TASK07_CON45	0	24	40
TASK05_CON14	TASK07_CON46	0	24	41
TASK05_CON14	TASK07_CON47	0	24	42
TASK05_CON14	TASK07_CON48	0	24	43
TASK05_CON14	TASK07_CON49	0	24	44
TASK05_CON14	TASK07_CON50	0	24	45
TASK05_CON14	TASK07_CON51	0	24	46
TASK05_CON14	TASK07_CON52	0	24	47
TASK05_CON15	TASK01_CON07	0	25	1
TASK05_CON15	TASK01_CON08	0	25	2
TASK05_CON15	TASK01_CON09	0	25	3
TASK05_CON15	TASK02_CON25	0	25	4
TASK05_CON15	TASK02_CON26	0	25	5
TASK05_CON15	TASK02_CON27	0	25	6
TASK05_CON15	TASK03_CON19	2	25	7
TASK05_CON15	TASK03_CON20	45	25	8
TASK05_CON15	TASK03_CON22	0	25	9
TASK05_CON15	TASK04_CON61	2	25	10
TASK05_CON15	TASK04_CON62	0	25	11
TASK05_CON15	TASK04_CON63	0	25	12
TASK05_CON15	TASK04_CON64	0	25	13
TASK05_CON15	TASK04_CON65	18	25	14
TASK05_CON15	TASK04_CON66	0	25	15
TASK05_CON15	TASK04_CON67	0	25	16
TASK05_CON15	TASK04_CON68	0	25	17
TASK05_CON15	TASK04_CON69	1	25	18
TASK05_CON15	TASK04_CON70	20	25	19
TASK05_CON15	TASK04_CON71	0	25	20
TASK05_CON15	TASK04_CON72	591	25	21
TASK05_CON15	TASK04_CON73	310	25	22
TASK05_CON15	TASK05_CON13	0	25	23
TASK05_CON15	TASK05_CON14	0	25	24
TASK05_CON15	TASK05_CON15	11011	25	25
TASK05_CON15	TASK06_CON01	0	25	26
TASK05_CON15	TASK06_CON02	0	25	27
TASK05_CON15	TASK06_CON06	0	25	28
TASK05_CON15	TASK07_CON31	0	25	29
TASK05_CON15	TASK07_CON32	0	25	30
TASK05_CON15	TASK07_CON33	0	25	31
TASK05_CON15	TASK07_CON34	0	25	32
TASK05_CON15	TASK07_CON35	0	25	33
TASK05_CON15	TASK07_CON36	0	25	34
TASK05_CON15	TASK07_CON37	0	25	35
TASK05_CON15	TASK07_CON38	0	25	36
TASK05_CON15	TASK07_CON39	0	25	37
TASK05_CON15	TASK07_CON40	0	25	38
TASK05_CON15	TASK07_CON41	0	25	39
TASK05_CON15	TASK07_CON45	0	25	40
TASK05_CON15	TASK07_CON46	0	25	41
TASK05_CON15	TASK07_CON47	0	25	42
TASK05_CON15	TASK07_CON48	0	25	43
TASK05_CON15	TASK07_CON49	0	25	44
TASK05_CON15	TASK07_CON50	0	25	45
TASK05_CON15	TASK07_CON51	0	25	46
TASK05_CON15	TASK07_CON52	0	25	47
TASK06_CON01	TASK01_CON07	0	26	1
TASK06_CON01	TASK01_CON08	0	26	2
TASK06_CON01	TASK01_CON09	0	26	3
TASK06_CON01	TASK02_CON25	0	26	4
TASK06_CON01	TASK02_CON26	0	26	5
TASK06_CON01	TASK02_CON27	0	26	6
TASK06_CON01	TASK03_CON19	0	26	7
TASK06_CON01	TASK03_CON20	0	26	8
TASK06_CON01	TASK03_CON22	0	26	9
TASK06_CON01	TASK04_CON61	0	26	10
TASK06_CON01	TASK04_CON62	0	26	11
TASK06_CON01	TASK04_CON63	0	26	12
TASK06_CON01	TASK04_CON64	0	26	13
TASK06_CON01	TASK04_CON65	0	26	14
TASK06_CON01	TASK04_CON66	0	26	15
TASK06_CON01	TASK04_CON67	0	26	16
TASK06_CON01	TASK04_CON68	0	26	17
TASK06_CON01	TASK04_CON69	0	26	18
TASK06_CON01	TASK04_CON70	0	26	19
TASK06_CON01	TASK04_CON71	0	26	20
TASK06_CON01	TASK04_CON72	0	26	21
TASK06_CON01	TASK04_CON73	0	26	22
TASK06_CON01	TASK05_CON13	0	26	23
TASK06_CON01	TASK05_CON14	0	26	24
TASK06_CON01	TASK05_CON15	0	26	25
TASK06_CON01	TASK06_CON01	12000	26	26
TASK06_CON01	TASK06_CON02	0	26	27
TASK06_CON01	TASK06_CON06	0	26	28
TASK06_CON01	TASK07_CON31	0	26	29
TASK06_CON01	TASK07_CON32	0	26	30
TASK06_CON01	TASK07_CON33	0	26	31
TASK06_CON01	TASK07_CON34	0	26	32
TASK06_CON01	TASK07_CON35	0	26	33
TASK06_CON01	TASK07_CON36	0	26	34
TASK06_CON01	TASK07_CON37	0	26	35
TASK06_CON01	TASK07_CON38	0	26	36
TASK06_CON01	TASK07_CON39	0	26	37
TASK06_CON01	TASK07_CON40	0	26	38
TASK06_CON01	TASK07_CON41	0	26	39
TASK06_CON01	TASK07_CON45	0	26	40
TASK06_CON01	TASK07_CON46	0	26	41
TASK06_CON01	TASK07_CON47	0	26	42
TASK06_CON01	TASK07_CON48	0	26	43
TASK06_CON01	TASK07_CON49	0	26	44
TASK06_CON01	TASK07_CON50	0	26	45
TASK06_CON01	TASK07_CON51	0	26	46
TASK06_CON01	TASK07_CON52	0	26	47
TASK06_CON02	TASK01_CON07	0	27	1
TASK06_CON02	TASK01_CON08	0	27	2
TASK06_CON02	TASK01_CON09	0	27	3
TASK06_CON02	TASK02_CON25	0	27	4
TASK06_CON02	TASK02_CON26	0	27	5
TASK06_CON02	TASK02_CON27	0	27	6
TASK06_CON02	TASK03_CON19	0	27	7
TASK06_CON02	TASK03_CON20	0	27	8
TASK06_CON02	TASK03_CON22	0	27	9
TASK06_CON02	TASK04_CON61	0	27	10
TASK06_CON02	TASK04_CON62	0	27	11
TASK06_CON02	TASK04_CON63	0	27	12
TASK06_CON02	TASK04_CON64	0	27	13
TASK06_CON02	TASK04_CON65	0	27	14
TASK06_CON02	TASK04_CON66	0	27	15
TASK06_CON02	TASK04_CON67	0	27	16
TASK06_CON02	TASK04_CON68	0	27	17
TASK06_CON02	TASK04_CON69	0	27	18
TASK06_CON02	TASK04_CON70	0	27	19
TASK06_CON02	TASK04_CON71	0	27	20
TASK06_CON02	TASK04_CON72	0	27	21
TASK06_CON02	TASK04_CON73	0	27	22
TASK06_CON02	TASK05_CON13	0	27	23
TASK06_CON02	TASK05_CON14	0	27	24
TASK06_CON02	TASK05_CON15	0	27	25
TASK06_CON02	TASK06_CON01	0	27	26
TASK06_CON02	TASK06_CON02	12000	27	27
TASK06_CON02	TASK06_CON06	0	27	28
TASK06_CON02	TASK07_CON31	0	27	29
TASK06_CON02	TASK07_CON32	0	27	30
TASK06_CON02	TASK07_CON33	0	27	31
TASK06_CON02	TASK07_CON34	0	27	32
TASK06_CON02	TASK07_CON35	0	27	33
TASK06_CON02	TASK07_CON36	0	27	34
TASK06_CON02	TASK07_CON37	0	27	35
TASK06_CON02	TASK07_CON38	0	27	36
TASK06_CON02	TASK07_CON39	0	27	37
TASK06_CON02	TASK07_CON40	0	27	38
TASK06_CON02	TASK07_CON41	0	27	39
TASK06_CON02	TASK07_CON45	0	27	40
TASK06_CON02	TASK07_CON46	0	27	41
TASK06_CON02	TASK07_CON47	0	27	42
TASK06_CON02	TASK07_CON48	0	27	43
TASK06_CON02	TASK07_CON49	0	27	44
TASK06_CON02	TASK07_CON50	0	27	45
TASK06_CON02	TASK07_CON51	0	27	46
TASK06_CON02	TASK07_CON52	0	27	47
TASK06_CON06	TASK01_CON07	0	28	1
TASK06_CON06	TASK01_CON08	0	28	2
TASK06_CON06	TASK01_CON09	0	28	3
TASK06_CON06	TASK02_CON25	0	28	4
TASK06_CON06	TASK02_CON26	0	28	5
TASK06_CON06	TASK02_CON27	0	28	6
TASK06_CON06	TASK03_CON19	0	28	7
TASK06_CON06	TASK03_CON20	0	28	8
TASK06_CON06	TASK03_CON22	0	28	9
TASK06_CON06	TASK04_CON61	0	28	10
TASK06_CON06	TASK04_CON62	0	28	11
TASK06_CON06	TASK04_CON63	0	28	12
TASK06_CON06	TASK04_CON64	0	28	13
TASK06_CON06	TASK04_CON65	0	28	14
TASK06_CON06	TASK04_CON66	0	28	15
TASK06_CON06	TASK04_CON67	0	28	16
TASK06_CON06	TASK04_CON68	0	28	17
TASK06_CON06	TASK04_CON69	0	28	18
TASK06_CON06	TASK04_CON70	0	28	19
TASK06_CON06	TASK04_CON71	0	28	20
TASK06_CON06	TASK04_CON72	0	28	21
TASK06_CON06	TASK04_CON73	0	28	22
TASK06_CON06	TASK05_CON13	0	28	23
TASK06_CON06	TASK05_CON14	0	28	24
TASK06_CON06	TASK05_CON15	0	28	25
TASK06_CON06	TASK06_CON01	0	28	26
TASK06_CON06	TASK06_CON02	0	28	27
TASK06_CON06	TASK06_CON06	12000	28	28
TASK06_CON06	TASK07_CON31	0	28	29
TASK06_CON06	TASK07_CON32	0	28	30
TASK06_CON06	TASK07_CON33	0	28	31
TASK06_CON06	TASK07_CON34	0	28	32
TASK06_CON06	TASK07_CON35	0	28	33
TASK06_CON06	TASK07_CON36	0	28	34
TASK06_CON06	TASK07_CON37	0	28	35
TASK06_CON06	TASK07_CON38	0	28	36
TASK06_CON06	TASK07_CON39	0	28	37
TASK06_CON06	TASK07_CON40	0	28	38
TASK06_CON06	TASK07_CON41	0	28	39
TASK06_CON06	TASK07_CON45	0	28	40
TASK06_CON06	TASK07_CON46	0	28	41
TASK06_CON06	TASK07_CON47	0	28	42
TASK06_CON06	TASK07_CON48	0	28	43
TASK06_CON06	TASK07_CON49	0	28	44
TASK06_CON06	TASK07_CON50	0	28	45
TASK06_CON06	TASK07_CON51	0	28	46
TASK06_CON06	TASK07_CON52	0	28	47
TASK07_CON31	TASK01_CON07	0	29	1
TASK07_CON31	TASK01_CON08	0	29	2
TASK07_CON31	TASK01_CON09	0	29	3
TASK07_CON31	TASK02_CON25	0	29	4
TASK07_CON31	TASK02_CON26	0	29	5
TASK07_CON31	TASK02_CON27	0	29	6
TASK07_CON31	TASK03_CON19	0	29	7
TASK07_CON31	TASK03_CON20	0	29	8
TASK07_CON31	TASK03_CON22	0	29	9
TASK07_CON31	TASK04_CON61	0	29	10
TASK07_CON31	TASK04_CON62	0	29	11
TASK07_CON31	TASK04_CON63	0	29	12
TASK07_CON31	TASK04_CON64	0	29	13
TASK07_CON31	TASK04_CON65	0	29	14
TASK07_CON31	TASK04_CON66	0	29	15
TASK07_CON31	TASK04_CON67	0	29	16
TASK07_CON31	TASK04_CON68	0	29	17
TASK07_CON31	TASK04_CON69	0	29	18
TASK07_CON31	TASK04_CON70	0	29	19
TASK07_CON31	TASK04_CON71	0	29	20
TASK07_CON31	TASK04_CON72	0	29	21
TASK07_CON31	TASK04_CON73	0	29	22
TASK07_CON31	TASK05_CON13	0	29	23
TASK07_CON31	TASK05_CON14	3	29	24
TASK07_CON31	TASK05_CON15	0	29	25
TASK07_CON31	TASK06_CON01	0	29	26
TASK07_CON31	TASK06_CON02	0	29	27
TASK07_CON31	TASK06_CON06	0	29	28
TASK07_CON31	TASK07_CON31	5572	29	29
TASK07_CON31	TASK07_CON32	2	29	30
TASK07_CON31	TASK07_CON33	0	29	31
TASK07_CON31	TASK07_CON34	9	29	32
TASK07_CON31	TASK07_CON35	0	29	33
TASK07_CON31	TASK07_CON36	0	29	34
TASK07_CON31	TASK07_CON37	0	29	35
TASK07_CON31	TASK07_CON38	0	29	36
TASK07_CON31	TASK07_CON39	5926	29	37
TASK07_CON31	TASK07_CON40	0	29	38
TASK07_CON31	TASK07_CON41	0	29	39
TASK07_CON31	TASK07_CON45	484	29	40
TASK07_CON31	TASK07_CON46	0	29	41
TASK07_CON31	TASK07_CON47	0	29	42
TASK07_CON31	TASK07_CON48	4	29	43
TASK07_CON31	TASK07_CON49	0	29	44
TASK07_CON31	TASK07_CON50	0	29	45
TASK07_CON31	TASK07_CON51	0	29	46
TASK07_CON31	TASK07_CON52	0	29	47
TASK07_CON32	TASK01_CON07	0	30	1
TASK07_CON32	TASK01_CON08	0	30	2
TASK07_CON32	TASK01_CON09	0	30	3
TASK07_CON32	TASK02_CON25	0	30	4
TASK07_CON32	TASK02_CON26	0	30	5
TASK07_CON32	TASK02_CON27	0	30	6
TASK07_CON32	TASK03_CON19	0	30	7
TASK07_CON32	TASK03_CON20	0	30	8
TASK07_CON32	TASK03_CON22	0	30	9
TASK07_CON32	TASK04_CON61	0	30	10
TASK07_CON32	TASK04_CON62	0	30	11
TASK07_CON32	TASK04_CON63	0	30	12
TASK07_CON32	TASK04_CON64	0	30	13
TASK07_CON32	TASK04_CON65	0	30	14
TASK07_CON32	TASK04_CON66	0	30	15
TASK07_CON32	TASK04_CON67	0	30	16
TASK07_CON32	TASK04_CON68	0	30	17
TASK07_CON32	TASK04_CON69	0	30	18
TASK07_CON32	TASK04_CON70	0	30	19
TASK07_CON32	TASK04_CON71	0	30	20
TASK07_CON32	TASK04_CON72	0	30	21
TASK07_CON32	TASK04_CON73	0	30	22
TASK07_CON32	TASK05_CON13	0	30	23
TASK07_CON32	TASK05_CON14	0	30	24
TASK07_CON32	TASK05_CON15	0	30	25
TASK07_CON32	TASK06_CON01	0	30	26
TASK07_CON32	TASK06_CON02	0	30	27
TASK07_CON32	TASK06_CON06	0	30	28
TASK07_CON32	TASK07_CON31	0	30	29
TASK07_CON32	TASK07_CON32	8680	30	30
TASK07_CON32	TASK07_CON33	0	30	31
TASK07_CON32	TASK07_CON34	0	30	32
TASK07_CON32	TASK07_CON35	0	30	33
TASK07_CON32	TASK07_CON36	0	30	34
TASK07_CON32	TASK07_CON37	0	30	35
TASK07_CON32	TASK07_CON38	0	30	36
TASK07_CON32	TASK07_CON39	3219	30	37
TASK07_CON32	TASK07_CON40	0	30	38
TASK07_CON32	TASK07_CON41	0	30	39
TASK07_CON32	TASK07_CON45	0	30	40
TASK07_CON32	TASK07_CON46	101	30	41
TASK07_CON32	TASK07_CON47	0	30	42
TASK07_CON32	TASK07_CON48	0	30	43
TASK07_CON32	TASK07_CON49	0	30	44
TASK07_CON32	TASK07_CON50	0	30	45
TASK07_CON32	TASK07_CON51	0	30	46
TASK07_CON32	TASK07_CON52	0	30	47
TASK07_CON33	TASK01_CON07	0	31	1
TASK07_CON33	TASK01_CON08	0	31	2
TASK07_CON33	TASK01_CON09	0	31	3
TASK07_CON33	TASK02_CON25	0	31	4
TASK07_CON33	TASK02_CON26	0	31	5
TASK07_CON33	TASK02_CON27	0	31	6
TASK07_CON33	TASK03_CON19	0	31	7
TASK07_CON33	TASK03_CON20	0	31	8
TASK07_CON33	TASK03_CON22	0	31	9
TASK07_CON33	TASK04_CON61	0	31	10
TASK07_CON33	TASK04_CON62	0	31	11
TASK07_CON33	TASK04_CON63	0	31	12
TASK07_CON33	TASK04_CON64	0	31	13
TASK07_CON33	TASK04_CON65	0	31	14
TASK07_CON33	TASK04_CON66	0	31	15
TASK07_CON33	TASK04_CON67	0	31	16
TASK07_CON33	TASK04_CON68	0	31	17
TASK07_CON33	TASK04_CON69	0	31	18
TASK07_CON33	TASK04_CON70	0	31	19
TASK07_CON33	TASK04_CON71	0	31	20
TASK07_CON33	TASK04_CON72	0	31	21
TASK07_CON33	TASK04_CON73	0	31	22
TASK07_CON33	TASK05_CON13	0	31	23
TASK07_CON33	TASK05_CON14	0	31	24
TASK07_CON33	TASK05_CON15	0	31	25
TASK07_CON33	TASK06_CON01	0	31	26
TASK07_CON33	TASK06_CON02	0	31	27
TASK07_CON33	TASK06_CON06	0	31	28
TASK07_CON33	TASK07_CON31	0	31	29
TASK07_CON33	TASK07_CON32	0	31	30
TASK07_CON33	TASK07_CON33	9093	31	31
TASK07_CON33	TASK07_CON34	0	31	32
TASK07_CON33	TASK07_CON35	0	31	33
TASK07_CON33	TASK07_CON36	0	31	34
TASK07_CON33	TASK07_CON37	2	31	35
TASK07_CON33	TASK07_CON38	0	31	36
TASK07_CON33	TASK07_CON39	772	31	37
TASK07_CON33	TASK07_CON40	0	31	38
TASK07_CON33	TASK07_CON41	0	31	39
TASK07_CON33	TASK07_CON45	0	31	40
TASK07_CON33	TASK07_CON46	0	31	41
TASK07_CON33	TASK07_CON47	2133	31	42
TASK07_CON33	TASK07_CON48	0	31	43
TASK07_CON33	TASK07_CON49	0	31	44
TASK07_CON33	TASK07_CON50	0	31	45
TASK07_CON33	TASK07_CON51	0	31	46
TASK07_CON33	TASK07_CON52	0	31	47
TASK07_CON34	TASK01_CON07	0	32	1
TASK07_CON34	TASK01_CON08	0	32	2
TASK07_CON34	TASK01_CON09	0	32	3
TASK07_CON34	TASK02_CON25	0	32	4
TASK07_CON34	TASK02_CON26	0	32	5
TASK07_CON34	TASK02_CON27	0	32	6
TASK07_CON34	TASK03_CON19	0	32	7
TASK07_CON34	TASK03_CON20	0	32	8
TASK07_CON34	TASK03_CON22	0	32	9
TASK07_CON34	TASK04_CON61	0	32	10
TASK07_CON34	TASK04_CON62	0	32	11
TASK07_CON34	TASK04_CON63	0	32	12
TASK07_CON34	TASK04_CON64	0	32	13
TASK07_CON34	TASK04_CON65	0	32	14
TASK07_CON34	TASK04_CON66	0	32	15
TASK07_CON34	TASK04_CON67	0	32	16
TASK07_CON34	TASK04_CON68	0	32	17
TASK07_CON34	TASK04_CON69	0	32	18
TASK07_CON34	TASK04_CON70	0	32	19
TASK07_CON34	TASK04_CON71	0	32	20
TASK07_CON34	TASK04_CON72	0	32	21
TASK07_CON34	TASK04_CON73	0	32	22
TASK07_CON34	TASK05_CON13	8	32	23
TASK07_CON34	TASK05_CON14	129	32	24
TASK07_CON34	TASK05_CON15	0	32	25
TASK07_CON34	TASK06_CON01	0	32	26
TASK07_CON34	TASK06_CON02	0	32	27
TASK07_CON34	TASK06_CON06	0	32	28
TASK07_CON34	TASK07_CON31	8	32	29
TASK07_CON34	TASK07_CON32	0	32	30
TASK07_CON34	TASK07_CON33	0	32	31
TASK07_CON34	TASK07_CON34	6146	32	32
TASK07_CON34	TASK07_CON35	0	32	33
TASK07_CON34	TASK07_CON36	0	32	34
TASK07_CON34	TASK07_CON37	0	32	35
TASK07_CON34	TASK07_CON38	0	32	36
TASK07_CON34	TASK07_CON39	3902	32	37
TASK07_CON34	TASK07_CON40	0	32	38
TASK07_CON34	TASK07_CON41	0	32	39
TASK07_CON34	TASK07_CON45	4	32	40
TASK07_CON34	TASK07_CON46	0	32	41
TASK07_CON34	TASK07_CON47	0	32	42
TASK07_CON34	TASK07_CON48	1803	32	43
TASK07_CON34	TASK07_CON49	0	32	44
TASK07_CON34	TASK07_CON50	0	32	45
TASK07_CON34	TASK07_CON51	0	32	46
TASK07_CON34	TASK07_CON52	0	32	47
TASK07_CON35	TASK01_CON07	0	33	1
TASK07_CON35	TASK01_CON08	0	33	2
TASK07_CON35	TASK01_CON09	0	33	3
TASK07_CON35	TASK02_CON25	0	33	4
TASK07_CON35	TASK02_CON26	0	33	5
TASK07_CON35	TASK02_CON27	0	33	6
TASK07_CON35	TASK03_CON19	0	33	7
TASK07_CON35	TASK03_CON20	0	33	8
TASK07_CON35	TASK03_CON22	0	33	9
TASK07_CON35	TASK04_CON61	0	33	10
TASK07_CON35	TASK04_CON62	0	33	11
TASK07_CON35	TASK04_CON63	0	33	12
TASK07_CON35	TASK04_CON64	0	33	13
TASK07_CON35	TASK04_CON65	0	33	14
TASK07_CON35	TASK04_CON66	0	33	15
TASK07_CON35	TASK04_CON67	0	33	16
TASK07_CON35	TASK04_CON68	0	33	17
TASK07_CON35	TASK04_CON69	0	33	18
TASK07_CON35	TASK04_CON70	0	33	19
TASK07_CON35	TASK04_CON71	0	33	20
TASK07_CON35	TASK04_CON72	0	33	21
TASK07_CON35	TASK04_CON73	0	33	22
TASK07_CON35	TASK05_CON13	12	33	23
TASK07_CON35	TASK05_CON14	13	33	24
TASK07_CON35	TASK05_CON15	0	33	25
TASK07_CON35	TASK06_CON01	0	33	26
TASK07_CON35	TASK06_CON02	0	33	27
TASK07_CON35	TASK06_CON06	0	33	28
TASK07_CON35	TASK07_CON31	4	33	29
TASK07_CON35	TASK07_CON32	0	33	30
TASK07_CON35	TASK07_CON33	0	33	31
TASK07_CON35	TASK07_CON34	5	33	32
TASK07_CON35	TASK07_CON35	4389	33	33
TASK07_CON35	TASK07_CON36	0	33	34
TASK07_CON35	TASK07_CON37	0	33	35
TASK07_CON35	TASK07_CON38	22	33	36
TASK07_CON35	TASK07_CON39	10	33	37
TASK07_CON35	TASK07_CON40	607	33	38
TASK07_CON35	TASK07_CON41	0	33	39
TASK07_CON35	TASK07_CON45	6701	33	40
TASK07_CON35	TASK07_CON46	0	33	41
TASK07_CON35	TASK07_CON47	0	33	42
TASK07_CON35	TASK07_CON48	237	33	43
TASK07_CON35	TASK07_CON49	0	33	44
TASK07_CON35	TASK07_CON50	0	33	45
TASK07_CON35	TASK07_CON51	0	33	46
TASK07_CON35	TASK07_CON52	0	33	47
TASK07_CON36	TASK01_CON07	0	34	1
TASK07_CON36	TASK01_CON08	0	34	2
TASK07_CON36	TASK01_CON09	0	34	3
TASK07_CON36	TASK02_CON25	0	34	4
TASK07_CON36	TASK02_CON26	0	34	5
TASK07_CON36	TASK02_CON27	0	34	6
TASK07_CON36	TASK03_CON19	0	34	7
TASK07_CON36	TASK03_CON20	0	34	8
TASK07_CON36	TASK03_CON22	0	34	9
TASK07_CON36	TASK04_CON61	0	34	10
TASK07_CON36	TASK04_CON62	0	34	11
TASK07_CON36	TASK04_CON63	0	34	12
TASK07_CON36	TASK04_CON64	0	34	13
TASK07_CON36	TASK04_CON65	0	34	14
TASK07_CON36	TASK04_CON66	0	34	15
TASK07_CON36	TASK04_CON67	0	34	16
TASK07_CON36	TASK04_CON68	0	34	17
TASK07_CON36	TASK04_CON69	0	34	18
TASK07_CON36	TASK04_CON70	0	34	19
TASK07_CON36	TASK04_CON71	0	34	20
TASK07_CON36	TASK04_CON72	0	34	21
TASK07_CON36	TASK04_CON73	0	34	22
TASK07_CON36	TASK05_CON13	1	34	23
TASK07_CON36	TASK05_CON14	0	34	24
TASK07_CON36	TASK05_CON15	0	34	25
TASK07_CON36	TASK06_CON01	0	34	26
TASK07_CON36	TASK06_CON02	0	34	27
TASK07_CON36	TASK06_CON06	0	34	28
TASK07_CON36	TASK07_CON31	0	34	29
TASK07_CON36	TASK07_CON32	0	34	30
TASK07_CON36	TASK07_CON33	0	34	31
TASK07_CON36	TASK07_CON34	0	34	32
TASK07_CON36	TASK07_CON35	0	34	33
TASK07_CON36	TASK07_CON36	7673	34	34
TASK07_CON36	TASK07_CON37	0	34	35
TASK07_CON36	TASK07_CON38	5	34	36
TASK07_CON36	TASK07_CON39	62	34	37
TASK07_CON36	TASK07_CON40	1517	34	38
TASK07_CON36	TASK07_CON41	0	34	39
TASK07_CON36	TASK07_CON45	71	34	40
TASK07_CON36	TASK07_CON46	2662	34	41
TASK07_CON36	TASK07_CON47	0	34	42
TASK07_CON36	TASK07_CON48	9	34	43
TASK07_CON36	TASK07_CON49	0	34	44
TASK07_CON36	TASK07_CON50	0	34	45
TASK07_CON36	TASK07_CON51	0	34	46
TASK07_CON36	TASK07_CON52	0	34	47
TASK07_CON37	TASK01_CON07	0	35	1
TASK07_CON37	TASK01_CON08	0	35	2
TASK07_CON37	TASK01_CON09	0	35	3
TASK07_CON37	TASK02_CON25	0	35	4
TASK07_CON37	TASK02_CON26	0	35	5
TASK07_CON37	TASK02_CON27	0	35	6
TASK07_CON37	TASK03_CON19	0	35	7
TASK07_CON37	TASK03_CON20	0	35	8
TASK07_CON37	TASK03_CON22	0	35	9
TASK07_CON37	TASK04_CON61	0	35	10
TASK07_CON37	TASK04_CON62	0	35	11
TASK07_CON37	TASK04_CON63	0	35	12
TASK07_CON37	TASK04_CON64	0	35	13
TASK07_CON37	TASK04_CON65	0	35	14
TASK07_CON37	TASK04_CON66	0	35	15
TASK07_CON37	TASK04_CON67	0	35	16
TASK07_CON37	TASK04_CON68	0	35	17
TASK07_CON37	TASK04_CON69	0	35	18
TASK07_CON37	TASK04_CON70	0	35	19
TASK07_CON37	TASK04_CON71	0	35	20
TASK07_CON37	TASK04_CON72	0	35	21
TASK07_CON37	TASK04_CON73	0	35	22
TASK07_CON37	TASK05_CON13	9	35	23
TASK07_CON37	TASK05_CON14	5	35	24
TASK07_CON37	TASK05_CON15	0	35	25
TASK07_CON37	TASK06_CON01	0	35	26
TASK07_CON37	TASK06_CON02	0	35	27
TASK07_CON37	TASK06_CON06	0	35	28
TASK07_CON37	TASK07_CON31	0	35	29
TASK07_CON37	TASK07_CON32	0	35	30
TASK07_CON37	TASK07_CON33	0	35	31
TASK07_CON37	TASK07_CON34	0	35	32
TASK07_CON37	TASK07_CON35	0	35	33
TASK07_CON37	TASK07_CON36	0	35	34
TASK07_CON37	TASK07_CON37	8059	35	35
TASK07_CON37	TASK07_CON38	7	35	36
TASK07_CON37	TASK07_CON39	0	35	37
TASK07_CON37	TASK07_CON40	108	35	38
TASK07_CON37	TASK07_CON41	0	35	39
TASK07_CON37	TASK07_CON45	0	35	40
TASK07_CON37	TASK07_CON46	0	35	41
TASK07_CON37	TASK07_CON47	3809	35	42
TASK07_CON37	TASK07_CON48	3	35	43
TASK07_CON37	TASK07_CON49	0	35	44
TASK07_CON37	TASK07_CON50	0	35	45
TASK07_CON37	TASK07_CON51	0	35	46
TASK07_CON37	TASK07_CON52	0	35	47
TASK07_CON38	TASK01_CON07	0	36	1
TASK07_CON38	TASK01_CON08	0	36	2
TASK07_CON38	TASK01_CON09	0	36	3
TASK07_CON38	TASK02_CON25	0	36	4
TASK07_CON38	TASK02_CON26	0	36	5
TASK07_CON38	TASK02_CON27	0	36	6
TASK07_CON38	TASK03_CON19	0	36	7
TASK07_CON38	TASK03_CON20	0	36	8
TASK07_CON38	TASK03_CON22	0	36	9
TASK07_CON38	TASK04_CON61	0	36	10
TASK07_CON38	TASK04_CON62	0	36	11
TASK07_CON38	TASK04_CON63	0	36	12
TASK07_CON38	TASK04_CON64	0	36	13
TASK07_CON38	TASK04_CON65	0	36	14
TASK07_CON38	TASK04_CON66	0	36	15
